"Timestamp","ProcessName","Pid","WorkingSetMiB","PrivateMemoryMiB","MainWindowTitle"
"2026-06-02T14:19:59","cef_server","36556","24.7","144.46",""
"2026-06-02T14:19:59","cef_server","31876","17.84","10.03",""
"2026-06-02T14:19:59","cef_server","39696","6.43","7.8",""
"2026-06-02T14:19:59","cef_server","28628","28.48","28.96",""
"2026-06-02T14:19:59","conhost","17552","1.79","1.18",""
"2026-06-02T14:19:59","conhost","7732","1.81","1.19",""
"2026-06-02T14:19:59","node","6444","3.21","26.17",""
"2026-06-02T14:19:59","conhost","3640","1.91","1.17",""
"2026-06-02T14:19:59","msedgewebview2","34012","13.2","2.84",""
"2026-06-02T14:19:59","msedgewebview2","42028","89.09","187.36",""
"2026-06-02T14:19:59","msedgewebview2","42084","41.95","13.65",""
"2026-06-02T14:19:59","msedgewebview2","23724","22.21","9.55",""
"2026-06-02T14:19:59","msedgewebview2","31220","121.76","70.59",""
"2026-06-02T14:20:08","POWERPNT","22240","319.25","567.92","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:20:08","rustrover64","39232","3089.17","3497.45","Tessellum ? performance.rs"
"2026-06-02T14:20:08","tessellum","16152","38.31","7.88","tessellum"
"2026-06-02T14:20:08","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:20:08","ai","9996","3.83","34.63",""
"2026-06-02T14:20:08","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:20:08","cef_server","36820","34.3","33.66",""
"2026-06-02T14:20:08","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:20:08","powershell","19624","10.61","67.32",""
"2026-06-02T14:20:08","copilot-language-server","38036","64.66","981.89",""
"2026-06-02T14:20:08","node","39016","20.1","117.35",""
"2026-06-02T14:20:08","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:20:08","msedgewebview2","24488","138.98","44.7",""
"2026-06-02T14:20:08","conhost","36560","1.84","1.16",""
"2026-06-02T14:20:08","conhost","38892","2.18","1.25",""
"2026-06-02T14:20:08","cef_server","36556","24.7","144.46",""
"2026-06-02T14:20:08","cef_server","31876","17.84","10.03",""
"2026-06-02T14:20:08","cef_server","39696","6.43","7.8",""
"2026-06-02T14:20:08","cef_server","28628","28.48","28.96",""
"2026-06-02T14:20:08","conhost","17552","1.79","1.18",""
"2026-06-02T14:20:08","conhost","7732","1.81","1.19",""
"2026-06-02T14:20:08","node","6444","3.21","26.17",""
"2026-06-02T14:20:08","conhost","3640","1.91","1.17",""
"2026-06-02T14:20:08","msedgewebview2","34012","13.2","2.84",""
"2026-06-02T14:20:08","msedgewebview2","42028","89.09","187.36",""
"2026-06-02T14:20:08","msedgewebview2","42084","41.95","13.65",""
"2026-06-02T14:20:08","msedgewebview2","23724","22.21","9.55",""
"2026-06-02T14:20:08","msedgewebview2","31220","121.76","70.59",""
"2026-06-02T14:20:16","POWERPNT","22240","319.21","565.91","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:20:16","rustrover64","39232","3089.17","3497.45","Tessellum ? performance.rs"
"2026-06-02T14:20:16","tessellum","16152","38.31","7.88","tessellum"
"2026-06-02T14:20:16","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:20:16","ai","9996","3.83","34.63",""
"2026-06-02T14:20:16","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:20:16","cef_server","36820","34.3","33.66",""
"2026-06-02T14:20:16","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:20:16","powershell","19624","10.61","67.32",""
"2026-06-02T14:20:16","copilot-language-server","38036","64.66","981.89",""
"2026-06-02T14:20:16","node","39016","20.1","117.35",""
"2026-06-02T14:20:16","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:20:16","msedgewebview2","24488","138.93","44.67",""
"2026-06-02T14:20:16","conhost","36560","1.84","1.16",""
"2026-06-02T14:20:16","conhost","38892","2.18","1.25",""
"2026-06-02T14:20:16","cef_server","36556","24.7","144.46",""
"2026-06-02T14:20:16","cef_server","31876","17.84","10.03",""
"2026-06-02T14:20:16","cef_server","39696","6.43","7.8",""
"2026-06-02T14:20:17","cef_server","28628","28.48","28.96",""
"2026-06-02T14:20:17","conhost","17552","1.79","1.18",""
"2026-06-02T14:20:17","conhost","7732","1.81","1.19",""
"2026-06-02T14:20:17","node","6444","3.21","26.17",""
"2026-06-02T14:20:17","conhost","3640","1.91","1.17",""
"2026-06-02T14:20:17","msedgewebview2","34012","13.2","2.84",""
"2026-06-02T14:20:17","msedgewebview2","42028","89.09","187.36",""
"2026-06-02T14:20:17","msedgewebview2","42084","41.95","13.65",""
"2026-06-02T14:20:17","msedgewebview2","23724","22.21","9.55",""
"2026-06-02T14:20:17","msedgewebview2","31220","121.76","70.59",""
"2026-06-02T14:20:25","POWERPNT","22240","319.23","565.94","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:20:25","rustrover64","39232","3089.17","3497.45","Tessellum ? performance.rs"
"2026-06-02T14:20:25","tessellum","16152","38.31","7.88","tessellum"
"2026-06-02T14:20:25","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:20:25","ai","9996","3.83","34.63",""
"2026-06-02T14:20:25","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:20:25","cef_server","36820","34.62","33.62",""
"2026-06-02T14:20:25","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:20:25","powershell","19624","10.62","67.32",""
"2026-06-02T14:20:25","copilot-language-server","38036","64.66","981.89",""
"2026-06-02T14:20:25","node","39016","20.1","117.35",""
"2026-06-02T14:20:25","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:20:25","msedgewebview2","24488","138.98","44.68",""
"2026-06-02T14:20:25","conhost","36560","1.84","1.16",""
"2026-06-02T14:20:25","conhost","38892","2.18","1.25",""
"2026-06-02T14:20:25","cef_server","36556","24.79","146.55",""
"2026-06-02T14:20:25","cef_server","31876","18.22","10.01",""
"2026-06-02T14:20:25","cef_server","39696","6.43","7.8",""
"2026-06-02T14:20:25","cef_server","28628","28.48","28.96",""
"2026-06-02T14:20:25","conhost","17552","1.79","1.18",""
"2026-06-02T14:20:25","conhost","7732","1.81","1.19",""
"2026-06-02T14:20:25","node","6444","3.21","26.17",""
"2026-06-02T14:20:25","conhost","3640","1.91","1.17",""
"2026-06-02T14:20:25","msedgewebview2","34012","13.2","2.84",""
"2026-06-02T14:20:25","msedgewebview2","42028","89.09","187.36",""
"2026-06-02T14:20:25","msedgewebview2","42084","42.03","13.71",""
"2026-06-02T14:20:25","msedgewebview2","23724","22.21","9.55",""
"2026-06-02T14:20:25","msedgewebview2","31220","121.76","70.59",""
"2026-06-02T14:20:34","POWERPNT","22240","319.32","567.92","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:20:34","rustrover64","39232","3089.22","3497.52","Tessellum ? performance.rs"
"2026-06-02T14:20:34","tessellum","16152","38.31","7.88","tessellum"
"2026-06-02T14:20:34","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:20:34","ai","9996","3.83","34.63",""
"2026-06-02T14:20:34","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:20:34","cef_server","36820","34.57","33.55",""
"2026-06-02T14:20:34","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:20:34","powershell","19624","10.62","67.32",""
"2026-06-02T14:20:34","copilot-language-server","38036","64.66","981.89",""
"2026-06-02T14:20:34","node","39016","20.1","117.35",""
"2026-06-02T14:20:34","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:20:34","msedgewebview2","24488","139.02","44.68",""
"2026-06-02T14:20:34","conhost","36560","1.84","1.16",""
"2026-06-02T14:20:34","conhost","38892","2.18","1.25",""
"2026-06-02T14:20:34","cef_server","36556","24.82","146.54",""
"2026-06-02T14:20:34","cef_server","31876","18.22","10.01",""
"2026-06-02T14:20:34","cef_server","39696","6.41","7.78",""
"2026-06-02T14:20:34","cef_server","28628","28.48","28.96",""
"2026-06-02T14:20:34","conhost","17552","1.79","1.18",""
"2026-06-02T14:20:34","conhost","7732","1.81","1.19",""
"2026-06-02T14:20:34","node","6444","3.21","26.17",""
"2026-06-02T14:20:34","conhost","3640","1.91","1.17",""
"2026-06-02T14:20:34","msedgewebview2","34012","13.2","2.84",""
"2026-06-02T14:20:34","msedgewebview2","42028","89.09","187.36",""
"2026-06-02T14:20:34","msedgewebview2","42084","42.03","13.71",""
"2026-06-02T14:20:34","msedgewebview2","23724","22.21","9.55",""
"2026-06-02T14:20:34","msedgewebview2","31220","121.76","70.59",""
"2026-06-02T14:20:43","POWERPNT","22240","319.32","567.92","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:20:43","rustrover64","39232","3089.23","3497.52","Tessellum ? performance.rs"
"2026-06-02T14:20:43","tessellum","16152","38.31","7.88","tessellum"
"2026-06-02T14:20:43","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:20:43","ai","9996","3.83","34.63",""
"2026-06-02T14:20:43","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:20:43","cef_server","36820","34.57","33.55",""
"2026-06-02T14:20:43","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:20:43","powershell","19624","10.62","67.32",""
"2026-06-02T14:20:43","copilot-language-server","38036","64.66","981.89",""
"2026-06-02T14:20:43","node","39016","20.1","117.35",""
"2026-06-02T14:20:43","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:20:43","msedgewebview2","24488","139.02","44.68",""
"2026-06-02T14:20:43","conhost","36560","1.84","1.16",""
"2026-06-02T14:20:43","conhost","38892","2.18","1.25",""
"2026-06-02T14:20:43","cef_server","36556","24.86","146.55",""
"2026-06-02T14:20:43","cef_server","31876","18.22","10.01",""
"2026-06-02T14:20:43","cef_server","39696","6.41","7.78",""
"2026-06-02T14:20:43","cef_server","28628","28.48","28.96",""
"2026-06-02T14:20:43","conhost","17552","1.79","1.18",""
"2026-06-02T14:20:43","conhost","7732","1.81","1.19",""
"2026-06-02T14:20:43","node","6444","3.21","26.17",""
"2026-06-02T14:20:43","conhost","3640","1.91","1.17",""
"2026-06-02T14:20:43","msedgewebview2","34012","13.2","2.84",""
"2026-06-02T14:20:43","msedgewebview2","42028","89.09","187.36",""
"2026-06-02T14:20:43","msedgewebview2","42084","42.01","13.7",""
"2026-06-02T14:20:43","msedgewebview2","23724","22.21","9.55",""
"2026-06-02T14:20:43","msedgewebview2","31220","121.61","70.59",""
"2026-06-02T14:20:51","POWERPNT","22240","319.29","565.91","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:20:51","rustrover64","39232","3089.24","3497.52","Tessellum ? performance.rs"
"2026-06-02T14:20:51","tessellum","16152","38.31","7.88","tessellum"
"2026-06-02T14:20:51","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:20:52","ai","9996","3.83","34.63",""
"2026-06-02T14:20:52","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:20:52","cef_server","36820","34.61","33.61",""
"2026-06-02T14:20:52","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:20:52","powershell","19624","10.63","67.32",""
"2026-06-02T14:20:52","copilot-language-server","38036","64.66","981.89",""
"2026-06-02T14:20:52","node","39016","20.1","117.35",""
"2026-06-02T14:20:52","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:20:52","msedgewebview2","24488","139.02","44.68",""
"2026-06-02T14:20:52","conhost","36560","1.84","1.16",""
"2026-06-02T14:20:52","conhost","38892","2.18","1.25",""
"2026-06-02T14:20:52","cef_server","36556","24.86","146.55",""
"2026-06-02T14:20:52","cef_server","31876","18.25","10.07",""
"2026-06-02T14:20:52","cef_server","39696","6.41","7.78",""
"2026-06-02T14:20:52","cef_server","28628","28.48","28.96",""
"2026-06-02T14:20:52","conhost","17552","1.79","1.18",""
"2026-06-02T14:20:52","conhost","7732","1.81","1.19",""
"2026-06-02T14:20:52","node","6444","3.21","26.17",""
"2026-06-02T14:20:52","conhost","3640","1.91","1.17",""
"2026-06-02T14:20:52","msedgewebview2","34012","13.2","2.84",""
"2026-06-02T14:20:52","msedgewebview2","42028","89.09","187.36",""
"2026-06-02T14:20:52","msedgewebview2","42084","42.05","13.79",""
"2026-06-02T14:20:52","msedgewebview2","23724","22.21","9.55",""
"2026-06-02T14:20:52","msedgewebview2","31220","121.61","70.59",""
"2026-06-02T14:21:00","POWERPNT","22240","319.32","566.91","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:21:00","rustrover64","39232","3089.27","3497.52","Tessellum ? performance.rs"
"2026-06-02T14:21:00","tessellum","16152","38.31","7.88","tessellum"
"2026-06-02T14:21:00","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:21:00","ai","9996","3.83","34.63",""
"2026-06-02T14:21:00","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:21:00","cef_server","36820","34.61","33.61",""
"2026-06-02T14:21:00","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:21:00","powershell","19624","10.63","67.32",""
"2026-06-02T14:21:00","copilot-language-server","38036","64.66","981.89",""
"2026-06-02T14:21:00","node","39016","20.1","117.35",""
"2026-06-02T14:21:00","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:21:00","msedgewebview2","24488","139","44.66",""
"2026-06-02T14:21:00","conhost","36560","1.84","1.16",""
"2026-06-02T14:21:00","conhost","38892","2.18","1.25",""
"2026-06-02T14:21:00","cef_server","36556","24.86","146.55",""
"2026-06-02T14:21:00","cef_server","31876","18.25","10.07",""
"2026-06-02T14:21:00","cef_server","39696","6.41","7.78",""
"2026-06-02T14:21:01","cef_server","28628","28.48","28.96",""
"2026-06-02T14:21:01","conhost","17552","1.79","1.18",""
"2026-06-02T14:21:01","conhost","7732","1.81","1.19",""
"2026-06-02T14:21:01","node","6444","3.21","26.17",""
"2026-06-02T14:21:01","conhost","3640","1.91","1.17",""
"2026-06-02T14:21:01","msedgewebview2","34012","13.2","2.84",""
"2026-06-02T14:21:01","msedgewebview2","42028","89.09","187.36",""
"2026-06-02T14:21:01","msedgewebview2","42084","42.01","13.74",""
"2026-06-02T14:21:01","msedgewebview2","23724","22.21","9.55",""
"2026-06-02T14:21:01","msedgewebview2","31220","121.7","70.62",""
"2026-06-02T14:21:09","POWERPNT","22240","319.38","566.95","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:21:09","rustrover64","39232","3089.31","3497.54","Tessellum ? performance.rs"
"2026-06-02T14:21:09","tessellum","16152","38.31","7.88","tessellum"
"2026-06-02T14:21:09","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:21:09","ai","9996","3.83","34.63",""
"2026-06-02T14:21:09","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:21:09","cef_server","36820","34.62","33.61",""
"2026-06-02T14:21:09","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:21:09","powershell","19624","10.63","67.32",""
"2026-06-02T14:21:09","copilot-language-server","38036","64.66","981.89",""
"2026-06-02T14:21:09","node","39016","20.1","117.35",""
"2026-06-02T14:21:09","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:21:09","msedgewebview2","24488","139","44.66",""
"2026-06-02T14:21:09","conhost","36560","1.84","1.16",""
"2026-06-02T14:21:09","conhost","38892","2.18","1.25",""
"2026-06-02T14:21:09","cef_server","36556","24.88","146.56",""
"2026-06-02T14:21:09","cef_server","31876","18.26","10.07",""
"2026-06-02T14:21:09","cef_server","39696","6.41","7.78",""
"2026-06-02T14:21:09","cef_server","28628","28.48","28.96",""
"2026-06-02T14:21:09","conhost","17552","1.79","1.18",""
"2026-06-02T14:21:09","conhost","7732","1.81","1.19",""
"2026-06-02T14:21:09","node","6444","3.21","26.17",""
"2026-06-02T14:21:09","conhost","3640","1.91","1.17",""
"2026-06-02T14:21:09","msedgewebview2","34012","13.2","2.84",""
"2026-06-02T14:21:09","msedgewebview2","42028","89.09","187.36",""
"2026-06-02T14:21:09","msedgewebview2","42084","42.01","13.74",""
"2026-06-02T14:21:09","msedgewebview2","23724","22.21","9.55",""
"2026-06-02T14:21:09","msedgewebview2","31220","121.7","70.62",""
"2026-06-02T14:21:18","POWERPNT","22240","319.35","564.9","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:21:18","rustrover64","39232","3089.31","3497.54","Tessellum ? performance.rs"
"2026-06-02T14:21:18","tessellum","16152","38.31","7.88","tessellum"
"2026-06-02T14:21:18","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:21:18","ai","9996","3.83","34.63",""
"2026-06-02T14:21:18","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:21:18","cef_server","36820","34.57","31.54",""
"2026-06-02T14:21:18","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:21:18","powershell","19624","10.64","67.32",""
"2026-06-02T14:21:18","copilot-language-server","38036","64.66","981.89",""
"2026-06-02T14:21:18","node","39016","20.1","117.35",""
"2026-06-02T14:21:18","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:21:18","msedgewebview2","24488","138.79","44.46",""
"2026-06-02T14:21:18","conhost","36560","1.84","1.16",""
"2026-06-02T14:21:18","conhost","38892","2.18","1.25",""
"2026-06-02T14:21:18","cef_server","36556","24.86","146.54",""
"2026-06-02T14:21:18","cef_server","31876","18.26","10.07",""
"2026-06-02T14:21:18","cef_server","39696","6.41","7.78",""
"2026-06-02T14:21:18","cef_server","28628","28.48","28.96",""
"2026-06-02T14:21:18","conhost","17552","1.79","1.18",""
"2026-06-02T14:21:18","conhost","7732","1.81","1.19",""
"2026-06-02T14:21:18","node","6444","3.21","26.17",""
"2026-06-02T14:21:18","conhost","3640","1.91","1.17",""
"2026-06-02T14:21:18","msedgewebview2","34012","13.2","2.84",""
"2026-06-02T14:21:18","msedgewebview2","42028","89.09","187.36",""
"2026-06-02T14:21:18","msedgewebview2","42084","42.01","13.74",""
"2026-06-02T14:21:18","msedgewebview2","23724","22.21","9.55",""
"2026-06-02T14:21:18","msedgewebview2","31220","121.7","70.62",""
"2026-06-02T14:21:26","POWERPNT","22240","319.35","564.9","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:21:26","rustrover64","39232","3089.32","3497.54","Tessellum ? performance.rs"
"2026-06-02T14:21:26","tessellum","16152","38.31","7.88","tessellum"
"2026-06-02T14:21:26","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:21:26","ai","9996","3.83","34.63",""
"2026-06-02T14:21:26","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:21:26","cef_server","36820","34.57","31.54",""
"2026-06-02T14:21:27","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:21:27","powershell","19624","10.66","67.34",""
"2026-06-02T14:21:27","copilot-language-server","38036","64.66","981.89",""
"2026-06-02T14:21:27","node","39016","20.1","117.35",""
"2026-06-02T14:21:27","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:21:27","msedgewebview2","24488","138.79","44.46",""
"2026-06-02T14:21:27","conhost","36560","1.84","1.16",""
"2026-06-02T14:21:27","conhost","38892","2.18","1.25",""
"2026-06-02T14:21:27","cef_server","36556","24.86","146.54",""
"2026-06-02T14:21:27","cef_server","31876","18.26","10.07",""
"2026-06-02T14:21:27","cef_server","39696","6.41","7.78",""
"2026-06-02T14:21:27","cef_server","28628","28.48","28.96",""
"2026-06-02T14:21:27","conhost","17552","1.79","1.18",""
"2026-06-02T14:21:27","conhost","7732","1.81","1.19",""
"2026-06-02T14:21:27","node","6444","3.21","26.17",""
"2026-06-02T14:21:27","conhost","3640","1.91","1.17",""
"2026-06-02T14:21:27","msedgewebview2","34012","13.2","2.84",""
"2026-06-02T14:21:27","msedgewebview2","42028","89.09","187.36",""
"2026-06-02T14:21:27","msedgewebview2","42084","42.01","13.74",""
"2026-06-02T14:21:27","msedgewebview2","23724","22.21","9.55",""
"2026-06-02T14:21:27","msedgewebview2","31220","121.7","70.62",""
"2026-06-02T14:21:35","POWERPNT","22240","319.4","565.94","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:21:35","rustrover64","39232","3089.32","3497.54","Tessellum ? performance.rs"
"2026-06-02T14:21:35","tessellum","16152","38.52","7.95","tessellum"
"2026-06-02T14:21:35","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:21:35","ai","9996","3.83","34.63",""
"2026-06-02T14:21:35","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:21:35","cef_server","36820","34.57","31.54",""
"2026-06-02T14:21:35","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:21:35","powershell","19624","10.64","67.32",""
"2026-06-02T14:21:35","copilot-language-server","38036","64.71","981.89",""
"2026-06-02T14:21:35","node","39016","20.1","117.35",""
"2026-06-02T14:21:35","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:21:35","msedgewebview2","24488","139.27","44.5",""
"2026-06-02T14:21:35","conhost","36560","1.84","1.16",""
"2026-06-02T14:21:35","conhost","38892","2.18","1.25",""
"2026-06-02T14:21:35","cef_server","36556","24.86","146.53",""
"2026-06-02T14:21:35","cef_server","31876","18.26","10.07",""
"2026-06-02T14:21:35","cef_server","39696","6.41","7.78",""
"2026-06-02T14:21:35","cef_server","28628","28.48","28.96",""
"2026-06-02T14:21:35","conhost","17552","1.79","1.18",""
"2026-06-02T14:21:35","conhost","7732","1.81","1.19",""
"2026-06-02T14:21:35","node","6444","3.21","26.17",""
"2026-06-02T14:21:35","conhost","3640","1.91","1.17",""
"2026-06-02T14:21:35","msedgewebview2","34012","13.37","2.94",""
"2026-06-02T14:21:35","msedgewebview2","42028","89.31","187.42",""
"2026-06-02T14:21:35","msedgewebview2","42084","42.18","13.8",""
"2026-06-02T14:21:35","msedgewebview2","23724","22.44","9.72",""
"2026-06-02T14:21:35","msedgewebview2","31220","121.98","70.83",""
"2026-06-02T14:21:44","POWERPNT","22240","319.38","565.91","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:21:44","rustrover64","39232","3089.34","3497.54","Tessellum ? performance.rs"
"2026-06-02T14:21:44","tessellum","16152","38.52","7.95","tessellum"
"2026-06-02T14:21:44","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:21:44","ai","9996","3.83","34.63",""
"2026-06-02T14:21:44","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:21:44","cef_server","36820","34.58","31.54",""
"2026-06-02T14:21:44","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:21:44","powershell","19624","10.65","67.32",""
"2026-06-02T14:21:44","copilot-language-server","38036","64.71","981.89",""
"2026-06-02T14:21:44","node","39016","20.1","117.35",""
"2026-06-02T14:21:44","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:21:44","msedgewebview2","24488","139.5","44.68",""
"2026-06-02T14:21:45","conhost","36560","1.84","1.16",""
"2026-06-02T14:21:45","conhost","38892","2.18","1.25",""
"2026-06-02T14:21:45","cef_server","36556","24.86","146.53",""
"2026-06-02T14:21:45","cef_server","31876","18.26","10.07",""
"2026-06-02T14:21:45","cef_server","39696","6.41","7.78",""
"2026-06-02T14:21:45","cef_server","28628","28.48","28.96",""
"2026-06-02T14:21:45","conhost","17552","1.79","1.18",""
"2026-06-02T14:21:45","conhost","7732","1.81","1.19",""
"2026-06-02T14:21:45","node","6444","3.21","26.17",""
"2026-06-02T14:21:45","conhost","3640","1.91","1.17",""
"2026-06-02T14:21:45","msedgewebview2","34012","13.37","2.94",""
"2026-06-02T14:21:45","msedgewebview2","42028","89.31","187.42",""
"2026-06-02T14:21:45","msedgewebview2","42084","42.17","13.8",""
"2026-06-02T14:21:45","msedgewebview2","23724","22.44","9.72",""
"2026-06-02T14:21:45","msedgewebview2","31220","121.73","70.57",""
"2026-06-02T14:21:53","POWERPNT","22240","319.35","564.91","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:21:53","rustrover64","39232","3089.36","3497.61","Tessellum ? performance.rs"
"2026-06-02T14:21:53","tessellum","16152","38.52","7.95","tessellum"
"2026-06-02T14:21:53","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:21:53","ai","9996","3.83","34.63",""
"2026-06-02T14:21:53","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:21:53","cef_server","36820","34.58","31.54",""
"2026-06-02T14:21:53","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:21:53","powershell","19624","10.65","67.32",""
"2026-06-02T14:21:53","copilot-language-server","38036","64.71","981.89",""
"2026-06-02T14:21:53","node","39016","20.1","117.35",""
"2026-06-02T14:21:53","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:21:53","msedgewebview2","24488","139.49","44.68",""
"2026-06-02T14:21:53","conhost","36560","1.84","1.16",""
"2026-06-02T14:21:53","conhost","38892","2.18","1.25",""
"2026-06-02T14:21:53","cef_server","36556","24.86","146.53",""
"2026-06-02T14:21:53","cef_server","31876","18.26","10.07",""
"2026-06-02T14:21:53","cef_server","39696","6.41","7.78",""
"2026-06-02T14:21:53","cef_server","28628","28.48","28.96",""
"2026-06-02T14:21:53","conhost","17552","1.79","1.18",""
"2026-06-02T14:21:54","conhost","7732","1.81","1.19",""
"2026-06-02T14:21:54","node","6444","3.21","26.17",""
"2026-06-02T14:21:54","conhost","3640","1.91","1.17",""
"2026-06-02T14:21:54","msedgewebview2","34012","13.37","2.94",""
"2026-06-02T14:21:54","msedgewebview2","42028","89.31","187.42",""
"2026-06-02T14:21:54","msedgewebview2","42084","42.17","13.8",""
"2026-06-02T14:21:54","msedgewebview2","23724","22.44","9.72",""
"2026-06-02T14:21:54","msedgewebview2","31220","121.62","70.57",""
"2026-06-02T14:22:02","POWERPNT","22240","319.39","566.91","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:22:02","rustrover64","39232","3089.37","3497.61","Tessellum ? performance.rs"
"2026-06-02T14:22:02","tessellum","16152","38.52","7.95","tessellum"
"2026-06-02T14:22:02","Ines.UserService","34520","7.7","73.93",""
"2026-06-02T14:22:02","ai","9996","3.83","34.63",""
"2026-06-02T14:22:02","fsnotifier","36868","1.11","0.58",""
"2026-06-02T14:22:02","cef_server","36820","34.58","31.54",""
"2026-06-02T14:22:02","OpenConsole","35424","2.79","2.36",""
"2026-06-02T14:22:02","powershell","19624","10.65","67.32",""
"2026-06-02T14:22:02","copilot-language-server","38036","64.71","981.89",""
"2026-06-02T14:22:02","node","39016","20.1","117.35",""
"2026-06-02T14:22:02","embeddings-server","6740","6.02","23.82",""
"2026-06-02T14:22:02","msedgewebview2","24488","139.45","44.68",""
"2026-06-02T14:22:02","conhost","36560","1.84","1.16",""
"2026-06-02T14:22:02","conhost","38892","2.18","1.25",""
"2026-06-02T14:22:02","cef_server","36556","24.86","146.53",""
"2026-06-02T14:22:02","cef_server","31876","18.26","10.07",""
"2026-06-02T14:22:02","cef_server","39696","6.41","7.78",""
"2026-06-02T14:22:02","cef_server","28628","28.48","28.96",""
"2026-06-02T14:22:02","conhost","17552","1.79","1.18",""
"2026-06-02T14:22:02","conhost","7732","1.81","1.19",""
"2026-06-02T14:22:02","node","6444","3.21","26.17",""
"2026-06-02T14:22:02","conhost","3640","1.91","1.17",""
"2026-06-02T14:22:02","msedgewebview2","34012","13.37","2.94",""
"2026-06-02T14:22:02","msedgewebview2","42028","89.31","187.42",""
"2026-06-02T14:22:02","msedgewebview2","42084","42.17","13.8",""
"2026-06-02T14:22:02","msedgewebview2","23724","22.44","9.72",""
"2026-06-02T14:22:02","msedgewebview2","31220","121.04","70.57",""
"2026-06-02T14:22:11","POWERPNT","22240","319.4","566.91","Tessellum_TFG_Defense_v2 - PowerPoint"
"2026-06-02T14:22:11","rustrover64","39232","3089.39","3497.61","Tessellum ? performance.rs"
